,Datetime,Frequency,db
4625,2024-08-01 11:16:19.357975,96431372.7,-77.92
4676,2024-08-01 11:16:19.357975,96431372.7,-88.67
4727,2024-08-01 11:16:19.357975,96431372.7,-83.94
4778,2024-08-01 11:16:19.357975,96431372.7,-86.07
4829,2024-08-01 11:16:19.357975,96431372.7,-68.13
4880,2024-08-01 11:16:19.357975,96431372.7,-74.43
4931,2024-08-01 11:16:19.357975,96431372.7,-84.44
4982,2024-08-01 11:16:19.357975,96431372.7,-89.38
4626,2024-08-01 11:16:19.357975,96529411.92,-72.02
4677,2024-08-01 11:16:19.357975,96529411.92,-83.28
4728,2024-08-01 11:16:19.357975,96529411.92,-72.05
4779,2024-08-01 11:16:19.357975,96529411.92,-76.15
4830,2024-08-01 11:16:19.357975,96529411.92,-66.6
4881,2024-08-01 11:16:19.357975,96529411.92,-71.19
4932,2024-08-01 11:16:19.357975,96529411.92,-75.81
4983,2024-08-01 11:16:19.357975,96529411.92,-75.55
4627,2024-08-01 11:16:19.357975,96627451.14,-72.27
4678,2024-08-01 11:16:19.357975,96627451.14,-84.39
4729,2024-08-01 11:16:19.357975,96627451.14,-69.71
4780,2024-08-01 11:16:19.357975,96627451.14,-75.96
4831,2024-08-01 11:16:19.357975,96627451.14,-68.61
4882,2024-08-01 11:16:19.357975,96627451.14,-72.84
4933,2024-08-01 11:16:19.357975,96627451.14,-77.37
4984,2024-08-01 11:16:19.357975,96627451.14,-71.31
4628,2024-08-01 11:16:19.357975,96725490.36,-75.81
4679,2024-08-01 11:16:19.357975,96725490.36,-73.76
4730,2024-08-01 11:16:19.357975,96725490.36,-73.94
4781,2024-08-01 11:16:19.357975,96725490.36,-72.05
4832,2024-08-01 11:16:19.357975,96725490.36,-70.74
4883,2024-08-01 11:16:19.357975,96725490.36,-74.31
4934,2024-08-01 11:16:19.357975,96725490.36,-81.74
4985,2024-08-01 11:16:19.357975,96725490.36,-70.0
4629,2024-08-01 11:16:19.357975,96823529.58,-73.24
4680,2024-08-01 11:16:19.357975,96823529.58,-64.06
4731,2024-08-01 11:16:19.357975,96823529.58,-70.66
4782,2024-08-01 11:16:19.357975,96823529.58,-66.87
4833,2024-08-01 11:16:19.357975,96823529.58,-65.71
4884,2024-08-01 11:16:19.357975,96823529.58,-71.37
4935,2024-08-01 11:16:19.357975,96823529.58,-74.15
4986,2024-08-01 11:16:19.357975,96823529.58,-81.21
4630,2024-08-01 11:16:19.357975,96921568.8,-62.27
4681,2024-08-01 11:16:19.357975,96921568.8,-59.79
4732,2024-08-01 11:16:19.357975,96921568.8,-60.49
4783,2024-08-01 11:16:19.357975,96921568.8,-61.96
4834,2024-08-01 11:16:19.357975,96921568.8,-59.18
4885,2024-08-01 11:16:19.357975,96921568.8,-62.18
4936,2024-08-01 11:16:19.357975,96921568.8,-62.53
4987,2024-08-01 11:16:19.357975,96921568.8,-62.76
4631,2024-08-01 11:16:19.357975,97019608.02,-65.69
4682,2024-08-01 11:16:19.357975,97019608.02,-63.54
4733,2024-08-01 11:16:19.357975,97019608.02,-63.73
4784,2024-08-01 11:16:19.357975,97019608.02,-64.42
4835,2024-08-01 11:16:19.357975,97019608.02,-61.61
4886,2024-08-01 11:16:19.357975,97019608.02,-64.27
4937,2024-08-01 11:16:19.357975,97019608.02,-64.11
4988,2024-08-01 11:16:19.357975,97019608.02,-64.2
4632,2024-08-01 11:16:19.357975,97117647.24,-80.03
4683,2024-08-01 11:16:19.357975,97117647.24,-83.33
4734,2024-08-01 11:16:19.357975,97117647.24,-77.51
4785,2024-08-01 11:16:19.357975,97117647.24,-75.74
4836,2024-08-01 11:16:19.357975,97117647.24,-82.27
4887,2024-08-01 11:16:19.357975,97117647.24,-73.75
4938,2024-08-01 11:16:19.357975,97117647.24,-72.51
4989,2024-08-01 11:16:19.357975,97117647.24,-78.87
4633,2024-08-01 11:16:19.357975,97215686.46,-80.44
4684,2024-08-01 11:16:19.357975,97215686.46,-68.42
4735,2024-08-01 11:16:19.357975,97215686.46,-70.92
4786,2024-08-01 11:16:19.357975,97215686.46,-71.56
4837,2024-08-01 11:16:19.357975,97215686.46,-73.18
4888,2024-08-01 11:16:19.357975,97215686.46,-78.2
4939,2024-08-01 11:16:19.357975,97215686.46,-69.31
4990,2024-08-01 11:16:19.357975,97215686.46,-76.22
4634,2024-08-01 11:16:19.357975,97313725.68,-77.22
4685,2024-08-01 11:16:19.357975,97313725.68,-70.69
4736,2024-08-01 11:16:19.357975,97313725.68,-71.06
4787,2024-08-01 11:16:19.357975,97313725.68,-72.68
4838,2024-08-01 11:16:19.357975,97313725.68,-68.8
4889,2024-08-01 11:16:19.357975,97313725.68,-73.37
4940,2024-08-01 11:16:19.357975,97313725.68,-75.96
4991,2024-08-01 11:16:19.357975,97313725.68,-70.32
4635,2024-08-01 11:16:19.357975,97411764.9,-76.43
4686,2024-08-01 11:16:19.357975,97411764.9,-72.05
4737,2024-08-01 11:16:19.357975,97411764.9,-72.58
4788,2024-08-01 11:16:19.357975,97411764.9,-73.69
4839,2024-08-01 11:16:19.357975,97411764.9,-69.96
4890,2024-08-01 11:16:19.357975,97411764.9,-71.93
4941,2024-08-01 11:16:19.357975,97411764.9,-84.94
4992,2024-08-01 11:16:19.357975,97411764.9,-72.47
4636,2024-08-01 11:16:19.357975,97509804.12,-85.35
4687,2024-08-01 11:16:19.357975,97509804.12,-79.05
4738,2024-08-01 11:16:19.357975,97509804.12,-72.67
4789,2024-08-01 11:16:19.357975,97509804.12,-71.72
4840,2024-08-01 11:16:19.357975,97509804.12,-85.15
4891,2024-08-01 11:16:19.357975,97509804.12,-70.72
4942,2024-08-01 11:16:19.357975,97509804.12,-83.4
4993,2024-08-01 11:16:19.357975,97509804.12,-69.03
4637,2024-08-01 11:16:19.357975,97607843.34,-80.45
4688,2024-08-01 11:16:19.357975,97607843.34,-75.23
4739,2024-08-01 11:16:19.357975,97607843.34,-74.88
4790,2024-08-01 11:16:19.357975,97607843.34,-80.9
4841,2024-08-01 11:16:19.357975,97607843.34,-71.12
4892,2024-08-01 11:16:19.357975,97607843.34,-70.93
4943,2024-08-01 11:16:19.357975,97607843.34,-73.19
4994,2024-08-01 11:16:19.357975,97607843.34,-71.38
4638,2024-08-01 11:16:19.357975,97705882.56,-76.05
4689,2024-08-01 11:16:19.357975,97705882.56,-76.88
4740,2024-08-01 11:16:19.357975,97705882.56,-86.14
4791,2024-08-01 11:16:19.357975,97705882.56,-75.59
4842,2024-08-01 11:16:19.357975,97705882.56,-69.48
4893,2024-08-01 11:16:19.357975,97705882.56,-86.68
4944,2024-08-01 11:16:19.357975,97705882.56,-67.26
4995,2024-08-01 11:16:19.357975,97705882.56,-74.25
4639,2024-08-01 11:16:19.357975,97803921.78,-82.57
4690,2024-08-01 11:16:19.357975,97803921.78,-69.11
4741,2024-08-01 11:16:19.357975,97803921.78,-81.61
4792,2024-08-01 11:16:19.357975,97803921.78,-73.12
4843,2024-08-01 11:16:19.357975,97803921.78,-81.64
4894,2024-08-01 11:16:19.357975,97803921.78,-73.81
4945,2024-08-01 11:16:19.357975,97803921.78,-68.35
4996,2024-08-01 11:16:19.357975,97803921.78,-71.29
4640,2024-08-01 11:16:19.357975,97901961.0,-84.38
4691,2024-08-01 11:16:19.357975,97901961.0,-73.27
4742,2024-08-01 11:16:19.357975,97901961.0,-78.62
4793,2024-08-01 11:16:19.357975,97901961.0,-88.21
4844,2024-08-01 11:16:19.357975,97901961.0,-87.91
4895,2024-08-01 11:16:19.357975,97901961.0,-73.66
4946,2024-08-01 11:16:19.357975,97901961.0,-78.11
4997,2024-08-01 11:16:19.357975,97901961.0,-74.16
7140,2024-08-01 11:16:19.357975,98000000.0,-78.45
7191,2024-08-01 11:16:19.357975,98000000.0,-91.83
7242,2024-08-01 11:16:19.357975,98000000.0,-73.9
7293,2024-08-01 11:16:19.357975,98000000.0,-81.85
7344,2024-08-01 11:16:19.357975,98000000.0,-71.8
7395,2024-08-01 11:16:19.357975,98000000.0,-71.41
7446,2024-08-01 11:16:19.357975,98000000.0,-83.74
7497,2024-08-01 11:16:19.357975,98000000.0,-69.87
7141,2024-08-01 11:16:19.357975,98098039.22,-77.88
7192,2024-08-01 11:16:19.357975,98098039.22,-75.72
7243,2024-08-01 11:16:19.357975,98098039.22,-83.9
7294,2024-08-01 11:16:19.357975,98098039.22,-71.6
7345,2024-08-01 11:16:19.357975,98098039.22,-73.05
7396,2024-08-01 11:16:19.357975,98098039.22,-79.79
7447,2024-08-01 11:16:19.357975,98098039.22,-76.83
7498,2024-08-01 11:16:19.357975,98098039.22,-73.32
7142,2024-08-01 11:16:19.357975,98196078.44,-78.55
7193,2024-08-01 11:16:19.357975,98196078.44,-71.82
7244,2024-08-01 11:16:19.357975,98196078.44,-81.53
7295,2024-08-01 11:16:19.357975,98196078.44,-69.86
7346,2024-08-01 11:16:19.357975,98196078.44,-78.19
7397,2024-08-01 11:16:19.357975,98196078.44,-73.44
7448,2024-08-01 11:16:19.357975,98196078.44,-74.12
7499,2024-08-01 11:16:19.357975,98196078.44,-77.54
7143,2024-08-01 11:16:19.357975,98294117.66,-75.61
7194,2024-08-01 11:16:19.357975,98294117.66,-78.2
7245,2024-08-01 11:16:19.357975,98294117.66,-72.05
7296,2024-08-01 11:16:19.357975,98294117.66,-73.53
7347,2024-08-01 11:16:19.357975,98294117.66,-90.98
7398,2024-08-01 11:16:19.357975,98294117.66,-83.24
7449,2024-08-01 11:16:19.357975,98294117.66,-70.64
7500,2024-08-01 11:16:19.357975,98294117.66,-109.71
7144,2024-08-01 11:16:19.357975,98392156.88,-71.82
7195,2024-08-01 11:16:19.357975,98392156.88,-73.95
7246,2024-08-01 11:16:19.357975,98392156.88,-75.08
7297,2024-08-01 11:16:19.357975,98392156.88,-86.15
7348,2024-08-01 11:16:19.357975,98392156.88,-100.25
7399,2024-08-01 11:16:19.357975,98392156.88,-76.64
7450,2024-08-01 11:16:19.357975,98392156.88,-77.98
7501,2024-08-01 11:16:19.357975,98392156.88,-73.46
7145,2024-08-01 11:16:19.357975,98490196.1,-72.07
7196,2024-08-01 11:16:19.357975,98490196.1,-79.05
7247,2024-08-01 11:16:19.357975,98490196.1,-75.31
7298,2024-08-01 11:16:19.357975,98490196.1,-85.86
7349,2024-08-01 11:16:19.357975,98490196.1,-83.66
7400,2024-08-01 11:16:19.357975,98490196.1,-81.68
7451,2024-08-01 11:16:19.357975,98490196.1,-76.47
7502,2024-08-01 11:16:19.357975,98490196.1,-79.04
7146,2024-08-01 11:16:19.357975,98588235.32,-74.92
7197,2024-08-01 11:16:19.357975,98588235.32,-69.8
7248,2024-08-01 11:16:19.357975,98588235.32,-70.51
7299,2024-08-01 11:16:19.357975,98588235.32,-77.79
7350,2024-08-01 11:16:19.357975,98588235.32,-73.21
7401,2024-08-01 11:16:19.357975,98588235.32,-72.97
7452,2024-08-01 11:16:19.357975,98588235.32,-86.8
7503,2024-08-01 11:16:19.357975,98588235.32,-78.81
7147,2024-08-01 11:16:19.357975,98686274.54,-74.67
7198,2024-08-01 11:16:19.357975,98686274.54,-69.1
7249,2024-08-01 11:16:19.357975,98686274.54,-81.8
7300,2024-08-01 11:16:19.357975,98686274.54,-69.68
7351,2024-08-01 11:16:19.357975,98686274.54,-77.64
7402,2024-08-01 11:16:19.357975,98686274.54,-71.06
7453,2024-08-01 11:16:19.357975,98686274.54,-72.56
7504,2024-08-01 11:16:19.357975,98686274.54,-71.73
7148,2024-08-01 11:16:19.357975,98784313.76,-78.05
7199,2024-08-01 11:16:19.357975,98784313.76,-75.32
7250,2024-08-01 11:16:19.357975,98784313.76,-77.06
7301,2024-08-01 11:16:19.357975,98784313.76,-65.9
7352,2024-08-01 11:16:19.357975,98784313.76,-72.94
7403,2024-08-01 11:16:19.357975,98784313.76,-67.86
7454,2024-08-01 11:16:19.357975,98784313.76,-78.21
7505,2024-08-01 11:16:19.357975,98784313.76,-72.42
7149,2024-08-01 11:16:19.357975,98882352.98,-77.88
7200,2024-08-01 11:16:19.357975,98882352.98,-72.39
7251,2024-08-01 11:16:19.357975,98882352.98,-72.95
7302,2024-08-01 11:16:19.357975,98882352.98,-73.1
7353,2024-08-01 11:16:19.357975,98882352.98,-70.31
7404,2024-08-01 11:16:19.357975,98882352.98,-66.81
7455,2024-08-01 11:16:19.357975,98882352.98,-75.2
7506,2024-08-01 11:16:19.357975,98882352.98,-67.17
7150,2024-08-01 11:16:19.357975,98980392.2,-73.79
7201,2024-08-01 11:16:19.357975,98980392.2,-69.47
7252,2024-08-01 11:16:19.357975,98980392.2,-74.91
7303,2024-08-01 11:16:19.357975,98980392.2,-88.48
7354,2024-08-01 11:16:19.357975,98980392.2,-78.25
7405,2024-08-01 11:16:19.357975,98980392.2,-75.09
7456,2024-08-01 11:16:19.357975,98980392.2,-72.28
7507,2024-08-01 11:16:19.357975,98980392.2,-68.36
7151,2024-08-01 11:16:19.357975,99078431.42,-74.38
7202,2024-08-01 11:16:19.357975,99078431.42,-71.43
7253,2024-08-01 11:16:19.357975,99078431.42,-74.46
7304,2024-08-01 11:16:19.357975,99078431.42,-78.14
7355,2024-08-01 11:16:19.357975,99078431.42,-79.83
7406,2024-08-01 11:16:19.357975,99078431.42,-69.08
7457,2024-08-01 11:16:19.357975,99078431.42,-87.53
7508,2024-08-01 11:16:19.357975,99078431.42,-83.81
7152,2024-08-01 11:16:19.357975,99176470.64,-75.63
7203,2024-08-01 11:16:19.357975,99176470.64,-73.34
7254,2024-08-01 11:16:19.357975,99176470.64,-72.37
7305,2024-08-01 11:16:19.357975,99176470.64,-76.3
7356,2024-08-01 11:16:19.357975,99176470.64,-72.01
7407,2024-08-01 11:16:19.357975,99176470.64,-73.76
7458,2024-08-01 11:16:19.357975,99176470.64,-75.77
7509,2024-08-01 11:16:19.357975,99176470.64,-84.28
7153,2024-08-01 11:16:19.357975,99274509.86,-72.05
7204,2024-08-01 11:16:19.357975,99274509.86,-81.4
7255,2024-08-01 11:16:19.357975,99274509.86,-77.98
7306,2024-08-01 11:16:19.357975,99274509.86,-80.44
7357,2024-08-01 11:16:19.357975,99274509.86,-73.07
7408,2024-08-01 11:16:19.357975,99274509.86,-73.28
7459,2024-08-01 11:16:19.357975,99274509.86,-76.09
7510,2024-08-01 11:16:19.357975,99274509.86,-72.5
7154,2024-08-01 11:16:19.357975,99372549.08,-77.5
7205,2024-08-01 11:16:19.357975,99372549.08,-69.4
7256,2024-08-01 11:16:19.357975,99372549.08,-80.63
7307,2024-08-01 11:16:19.357975,99372549.08,-84.97
7358,2024-08-01 11:16:19.357975,99372549.08,-81.18
7409,2024-08-01 11:16:19.357975,99372549.08,-87.91
7460,2024-08-01 11:16:19.357975,99372549.08,-82.19
7511,2024-08-01 11:16:19.357975,99372549.08,-78.38
7155,2024-08-01 11:16:19.357975,99470588.3,-75.95
7206,2024-08-01 11:16:19.357975,99470588.3,-73.03
7257,2024-08-01 11:16:19.357975,99470588.3,-72.17
7308,2024-08-01 11:16:19.357975,99470588.3,-79.01
7359,2024-08-01 11:16:19.357975,99470588.3,-85.1
7410,2024-08-01 11:16:19.357975,99470588.3,-74.58
7461,2024-08-01 11:16:19.357975,99470588.3,-85.02
7512,2024-08-01 11:16:19.357975,99470588.3,-76.46
7156,2024-08-01 11:16:19.357975,99568627.52,-72.47
7207,2024-08-01 11:16:19.357975,99568627.52,-70.27
7258,2024-08-01 11:16:19.357975,99568627.52,-72.81
7309,2024-08-01 11:16:19.357975,99568627.52,-89.52
7360,2024-08-01 11:16:19.357975,99568627.52,-84.29
7411,2024-08-01 11:16:19.357975,99568627.52,-76.51
7462,2024-08-01 11:16:19.357975,99568627.52,-79.51
7513,2024-08-01 11:16:19.357975,99568627.52,-78.58
7157,2024-08-01 11:16:19.357975,99666666.74,-69.97
7208,2024-08-01 11:16:19.357975,99666666.74,-70.34
7259,2024-08-01 11:16:19.357975,99666666.74,-80.82
7310,2024-08-01 11:16:19.357975,99666666.74,-80.0
7361,2024-08-01 11:16:19.357975,99666666.74,-82.87
7412,2024-08-01 11:16:19.357975,99666666.74,-73.66
7463,2024-08-01 11:16:19.357975,99666666.74,-86.33
7514,2024-08-01 11:16:19.357975,99666666.74,-81.62
7158,2024-08-01 11:16:19.357975,99764705.96,-73.92
7209,2024-08-01 11:16:19.357975,99764705.96,-77.12
7260,2024-08-01 11:16:19.357975,99764705.96,-74.68
7311,2024-08-01 11:16:19.357975,99764705.96,-76.58
7362,2024-08-01 11:16:19.357975,99764705.96,-73.61
7413,2024-08-01 11:16:19.357975,99764705.96,-99.35
7464,2024-08-01 11:16:19.357975,99764705.96,-76.77
7515,2024-08-01 11:16:19.357975,99764705.96,-76.91
7159,2024-08-01 11:16:19.357975,99862745.18,-71.29
7210,2024-08-01 11:16:19.357975,99862745.18,-69.03
7261,2024-08-01 11:16:19.357975,99862745.18,-80.05
7312,2024-08-01 11:16:19.357975,99862745.18,-74.81
7363,2024-08-01 11:16:19.357975,99862745.18,-72.32
7414,2024-08-01 11:16:19.357975,99862745.18,-80.64
7465,2024-08-01 11:16:19.357975,99862745.18,-75.19
7516,2024-08-01 11:16:19.357975,99862745.18,-71.46
7160,2024-08-01 11:16:19.357975,99960784.4,-67.95
7211,2024-08-01 11:16:19.357975,99960784.4,-71.73
7262,2024-08-01 11:16:19.357975,99960784.4,-99.09
7313,2024-08-01 11:16:19.357975,99960784.4,-74.69
7364,2024-08-01 11:16:19.357975,99960784.4,-72.11
7415,2024-08-01 11:16:19.357975,99960784.4,-77.39
7466,2024-08-01 11:16:19.357975,99960784.4,-75.03
7517,2024-08-01 11:16:19.357975,99960784.4,-71.68
7161,2024-08-01 11:16:19.357975,100058823.62,-70.43
7212,2024-08-01 11:16:19.357975,100058823.62,-79.83
7263,2024-08-01 11:16:19.357975,100058823.62,-81.62
7314,2024-08-01 11:16:19.357975,100058823.62,-75.76
7365,2024-08-01 11:16:19.357975,100058823.62,-73.82
7416,2024-08-01 11:16:19.357975,100058823.62,-74.7
7467,2024-08-01 11:16:19.357975,100058823.62,-71.15
7518,2024-08-01 11:16:19.357975,100058823.62,-78.68
7162,2024-08-01 11:16:19.357975,100156862.84,-80.54
7213,2024-08-01 11:16:19.357975,100156862.84,-76.63
7264,2024-08-01 11:16:19.357975,100156862.84,-70.36
7315,2024-08-01 11:16:19.357975,100156862.84,-75.29
7366,2024-08-01 11:16:19.357975,100156862.84,-74.16
7417,2024-08-01 11:16:19.357975,100156862.84,-70.76
7468,2024-08-01 11:16:19.357975,100156862.84,-71.94
7519,2024-08-01 11:16:19.357975,100156862.84,-78.04
7163,2024-08-01 11:16:19.357975,100254902.06,-78.84
7214,2024-08-01 11:16:19.357975,100254902.06,-71.96
7265,2024-08-01 11:16:19.357975,100254902.06,-73.85
7316,2024-08-01 11:16:19.357975,100254902.06,-75.56
7367,2024-08-01 11:16:19.357975,100254902.06,-69.7
7418,2024-08-01 11:16:19.357975,100254902.06,-80.06
7469,2024-08-01 11:16:19.357975,100254902.06,-81.38
7520,2024-08-01 11:16:19.357975,100254902.06,-74.51
7164,2024-08-01 11:16:19.357975,100352941.28,-75.62
7215,2024-08-01 11:16:19.357975,100352941.28,-74.33
7266,2024-08-01 11:16:19.357975,100352941.28,-71.82
7317,2024-08-01 11:16:19.357975,100352941.28,-75.28
7368,2024-08-01 11:16:19.357975,100352941.28,-70.44
7419,2024-08-01 11:16:19.357975,100352941.28,-81.64
7470,2024-08-01 11:16:19.357975,100352941.28,-73.08
7521,2024-08-01 11:16:19.357975,100352941.28,-68.29
7165,2024-08-01 11:16:19.357975,100450980.5,-73.85
7216,2024-08-01 11:16:19.357975,100450980.5,-74.02
7267,2024-08-01 11:16:19.357975,100450980.5,-69.19
7318,2024-08-01 11:16:19.357975,100450980.5,-73.85
7369,2024-08-01 11:16:19.357975,100450980.5,-74.63
7420,2024-08-01 11:16:19.357975,100450980.5,-76.92
7471,2024-08-01 11:16:19.357975,100450980.5,-70.2
7522,2024-08-01 11:16:19.357975,100450980.5,-66.71
7166,2024-08-01 11:16:19.357975,100549019.72,-70.73
7217,2024-08-01 11:16:19.357975,100549019.72,-74.52
7268,2024-08-01 11:16:19.357975,100549019.72,-70.18
7319,2024-08-01 11:16:19.357975,100549019.72,-68.4
7370,2024-08-01 11:16:19.357975,100549019.72,-78.71
7421,2024-08-01 11:16:19.357975,100549019.72,-71.1
7472,2024-08-01 11:16:19.357975,100549019.72,-74.24
7523,2024-08-01 11:16:19.357975,100549019.72,-70.68
7167,2024-08-01 11:16:19.357975,100647058.94,-57.03
7218,2024-08-01 11:16:19.357975,100647058.94,-60.55
7269,2024-08-01 11:16:19.357975,100647058.94,-66.15
7320,2024-08-01 11:16:19.357975,100647058.94,-72.5
7371,2024-08-01 11:16:19.357975,100647058.94,-60.42
7422,2024-08-01 11:16:19.357975,100647058.94,-61.82
7473,2024-08-01 11:16:19.357975,100647058.94,-63.6
7524,2024-08-01 11:16:19.357975,100647058.94,-64.73
7168,2024-08-01 11:16:19.357975,100745098.16,-53.67
7219,2024-08-01 11:16:19.357975,100745098.16,-53.91
7270,2024-08-01 11:16:19.357975,100745098.16,-57.56
7321,2024-08-01 11:16:19.357975,100745098.16,-57.06
7372,2024-08-01 11:16:19.357975,100745098.16,-56.32
7423,2024-08-01 11:16:19.357975,100745098.16,-55.02
7474,2024-08-01 11:16:19.357975,100745098.16,-55.39
7525,2024-08-01 11:16:19.357975,100745098.16,-56.15
7169,2024-08-01 11:16:19.357975,100843137.38,-60.05
7220,2024-08-01 11:16:19.357975,100843137.38,-58.95
7271,2024-08-01 11:16:19.357975,100843137.38,-59.23
7322,2024-08-01 11:16:19.357975,100843137.38,-60.24
7373,2024-08-01 11:16:19.357975,100843137.38,-66.74
7424,2024-08-01 11:16:19.357975,100843137.38,-59.26
7475,2024-08-01 11:16:19.357975,100843137.38,-59.28
7526,2024-08-01 11:16:19.357975,100843137.38,-61.08
7170,2024-08-01 11:16:19.357975,100941176.6,-80.78
7221,2024-08-01 11:16:19.357975,100941176.6,-74.88
7272,2024-08-01 11:16:19.357975,100941176.6,-77.84
7323,2024-08-01 11:16:19.357975,100941176.6,-82.12
7374,2024-08-01 11:16:19.357975,100941176.6,-82.97
7425,2024-08-01 11:16:19.357975,100941176.6,-76.37
7476,2024-08-01 11:16:19.357975,100941176.6,-70.05
7527,2024-08-01 11:16:19.357975,100941176.6,-80.93
7171,2024-08-01 11:16:19.357975,101039215.82,-72.46
7222,2024-08-01 11:16:19.357975,101039215.82,-78.66
7273,2024-08-01 11:16:19.357975,101039215.82,-71.95
7324,2024-08-01 11:16:19.357975,101039215.82,-76.07
7375,2024-08-01 11:16:19.357975,101039215.82,-78.05
7426,2024-08-01 11:16:19.357975,101039215.82,-81.67
7477,2024-08-01 11:16:19.357975,101039215.82,-74.71
7528,2024-08-01 11:16:19.357975,101039215.82,-95.5
7172,2024-08-01 11:16:19.357975,101137255.04,-61.47
7223,2024-08-01 11:16:19.357975,101137255.04,-68.43
7274,2024-08-01 11:16:19.357975,101137255.04,-68.5
7325,2024-08-01 11:16:19.357975,101137255.04,-67.34
7376,2024-08-01 11:16:19.357975,101137255.04,-67.1
7427,2024-08-01 11:16:19.357975,101137255.04,-63.88
7478,2024-08-01 11:16:19.357975,101137255.04,-63.33
7529,2024-08-01 11:16:19.357975,101137255.04,-68.75
7173,2024-08-01 11:16:19.357975,101235294.26,-57.99
7224,2024-08-01 11:16:19.357975,101235294.26,-57.84
7275,2024-08-01 11:16:19.357975,101235294.26,-60.03
7326,2024-08-01 11:16:19.357975,101235294.26,-58.82
7377,2024-08-01 11:16:19.357975,101235294.26,-59.94
7428,2024-08-01 11:16:19.357975,101235294.26,-58.06
7479,2024-08-01 11:16:19.357975,101235294.26,-58.51
7530,2024-08-01 11:16:19.357975,101235294.26,-57.09
7174,2024-08-01 11:16:19.357975,101333333.48,-65.2
7225,2024-08-01 11:16:19.357975,101333333.48,-61.39
7276,2024-08-01 11:16:19.357975,101333333.48,-64.47
7327,2024-08-01 11:16:19.357975,101333333.48,-63.32
7378,2024-08-01 11:16:19.357975,101333333.48,-65.07
7429,2024-08-01 11:16:19.357975,101333333.48,-63.18
7480,2024-08-01 11:16:19.357975,101333333.48,-65.73
7531,2024-08-01 11:16:19.357975,101333333.48,-58.18
7175,2024-08-01 11:16:19.357975,101431372.7,-80.73
7226,2024-08-01 11:16:19.357975,101431372.7,-73.83
7277,2024-08-01 11:16:19.357975,101431372.7,-70.43
7328,2024-08-01 11:16:19.357975,101431372.7,-74.11
7379,2024-08-01 11:16:19.357975,101431372.7,-69.3
7430,2024-08-01 11:16:19.357975,101431372.7,-73.29
7481,2024-08-01 11:16:19.357975,101431372.7,-72.22
7532,2024-08-01 11:16:19.357975,101431372.7,-68.17
7176,2024-08-01 11:16:19.357975,101529411.92,-78.6
7227,2024-08-01 11:16:19.357975,101529411.92,-69.73
7278,2024-08-01 11:16:19.357975,101529411.92,-73.91
7329,2024-08-01 11:16:19.357975,101529411.92,-71.73
